DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_MT,TYPE,MODE_OF_TRANSPORT,CUSTOMER_NUMBER
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0413,8.25,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0413,24.75,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,16.5,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,8.25,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,24.75,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,24.75,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,8.25,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,16.5,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,24.75,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,24.75,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,24.75,Inbound,,
2023/12/11,SINGAPORE-WAREHOUSE,MAT-0109,24.75,Inbound,,
2023/12/13,SINGAPORE-WAREHOUSE,MAT-0349,9.625,Inbound,,
2023/12/13,SINGAPORE-WAREHOUSE,MAT-0349,15.125,Inbound,,
2023/12/13,SINGAPORE-WAREHOUSE,MAT-0349,24.75,Inbound,,
2023/12/17,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/17,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,9.625,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,15.125,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0085,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0085,11.0,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0085,13.75,Inbound,,
2023/12/13,SINGAPORE-WAREHOUSE,MAT-0349,24.75,Inbound,,
2023/12/17,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/17,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/17,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,17.875,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,6.875,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Inbound,,
2023/11/30,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Inbound,,
2023/12/03,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/03,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/03,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/03,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/03,SINGAPORE-WAREHOUSE,MAT-0056,13.75,Inbound,,
2023/12/03,SINGAPORE-WAREHOUSE,MAT-0056,11.0,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0135,24.75,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0135,11.0,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0135,13.75,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0135,2.75,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0135,22.0,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0135,8.25,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0135,16.5,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0355,24.75,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0355,22.0,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0355,2.75,Inbound,,
2023/12/08,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/08,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0302,8.25,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0302,16.5,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,15.125,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,9.625,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,2.25,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,18.75,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,6.0,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,15.0,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,1.5,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,19.5,Inbound,,
2024/01/10,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0046,24.75,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0046,24.75,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0046,17.875,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0046,6.875,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0046,24.75,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0364,19.25,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0364,5.5,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0210,2.75,Inbound,,
2023/12/02,SINGAPORE-WAREHOUSE,MAT-0210,22.0,Inbound,,
2023/12/14,SINGAPORE-WAREHOUSE,MAT-0413,13.75,Inbound,,
2023/12/14,SINGAPORE-WAREHOUSE,MAT-0413,11.0,Inbound,,
2023/12/14,SINGAPORE-WAREHOUSE,MAT-0413,24.75,Inbound,,
2023/12/14,SINGAPORE-WAREHOUSE,MAT-0413,24.75,Inbound,,
2023/12/14,SINGAPORE-WAREHOUSE,MAT-0413,4.125,Inbound,,
2023/12/14,SINGAPORE-WAREHOUSE,MAT-0413,20.625,Inbound,,
2023/12/14,SINGAPORE-WAREHOUSE,MAT-0413,24.75,Inbound,,
2023/12/14,SINGAPORE-WAREHOUSE,MAT-0413,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,5.5,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,19.25,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0305,13.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0305,11.0,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0274,23.375,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,11.0,Inbound,,
2023/12/26,SINGAPORE-WAREHOUSE,MAT-0247,13.75,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,6.0,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,15.0,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,6.75,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,14.25,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2024/01/12,SINGAPORE-WAREHOUSE,MAT-0371,21.0,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,9.625,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,15.125,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,17.875,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,6.875,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,8.25,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0099,16.5,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0305,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0305,24.75,Inbound,,
2023/12/15,SINGAPORE-WAREHOUSE,MAT-0274,23.375,Inbound,,
2023/12/27,SINGAPORE-WAREHOUSE,MAT-0072,16.5,Inbound,,
2023/12/27,SINGAPORE-WAREHOUSE,MAT-0072,8.25,Inbound,,
2023/12/27,SINGAPORE-WAREHOUSE,MAT-0072,24.75,Inbound,,
2023/12/27,SINGAPORE-WAREHOUSE,MAT-0072,20.625,Inbound,,
2023/12/27,SINGAPORE-WAREHOUSE,MAT-0072,4.125,Inbound,,
2023/12/27,SINGAPORE-WAREHOUSE,MAT-0072,24.75,Inbound,,
2024/01/01,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/01,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/01,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/01,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/01,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,12.0,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,3.0,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,9.0,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,12.0,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,6.75,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,5.25,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,12.0,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,0.75,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,11.25,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,6.75,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,5.25,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,8.25,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,3.75,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,12.0,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,12.0,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,12.0,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,2.25,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,9.75,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,4.5,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,7.5,Inbound,,
2024/01/14,SINGAPORE-WAREHOUSE,MAT-0371,12.0,Inbound,,
2023/12/24,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2023/12/24,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2023/12/24,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2023/12/24,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2023/12/24,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0046,15.125,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0046,9.625,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0046,20.625,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0046,4.125,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0046,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,12.375,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,12.375,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,6.875,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,17.875,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0344,24.75,Inbound,,
2023/12/21,SINGAPORE-WAREHOUSE,MAT-0046,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,4.125,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,20.625,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,15.125,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,9.625,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2024/01/08,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0415,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0415,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0415,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0415,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0415,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0415,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0415,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0180,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0267,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0415,24.75,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0180,8.25,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0180,16.5,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0180,1.375,Inbound,,
2023/12/23,SINGAPORE-WAREHOUSE,MAT-0180,23.375,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0222,5.5,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0222,19.25,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0222,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0222,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0222,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0222,6.875,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0222,17.875,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0222,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,12.375,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,12.375,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,6.875,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,17.875,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,23.375,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,8.25,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,15.125,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,6.875,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,16.5,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,23.375,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,23.375,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,23.375,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,23.375,Inbound,,
2023/11/18,SINGAPORE-WAREHOUSE,MAT-0345,20.0,Inbound,,
2023/11/18,SINGAPORE-WAREHOUSE,MAT-0345,20.0,Inbound,,
2023/11/18,SINGAPORE-WAREHOUSE,MAT-0345,20.0,Inbound,,
2023/11/18,SINGAPORE-WAREHOUSE,MAT-0345,20.0,Inbound,,
2023/11/18,SINGAPORE-WAREHOUSE,MAT-0345,20.0,Inbound,,
2023/11/18,SINGAPORE-WAREHOUSE,MAT-0345,20.0,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0062,24.75,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,5.5,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,17.875,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,23.375,Inbound,,
2023/12/05,SINGAPORE-WAREHOUSE,MAT-0112,23.375,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2023/12/07,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Inbound,,
2024/01/05,SINGAPORE-WAREHOUSE,MAT-0349,24.75,Inbound,,
2024/01/05,SINGAPORE-WAREHOUSE,MAT-0349,24.75,Inbound,,
2024/01/05,SINGAPORE-WAREHOUSE,MAT-0349,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0302,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,22.0,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,2.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
2024/02/03,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Inbound,,
